Rv0621	Rv0621	713811	715269	-394	1065
Rv0622	Rv0622	715270	716320	-103	948
Rv0623	vapB30	716321	716666	-92	254
Rv0624	vapC30	716667	717062	1	396
Rv0625c	.	717156	717896	741	1
Rv0626	vapB5	717897	718288	-131	261
Rv0627	vapC5	718289	718692	5	408
Rv0628c	.	718764	720007	1152	-92
Rv0629c	recD	720008	721731	1728	5
Rv0630c	recB	721732	725016	3285	1
Rv0631c	recC	725017	728585	3293	-276
Rv0632c	echA3	728586	729329	696	-48
Rv0633c	.	729330	730322	840	-153
Rv0634c	.	730323	731036	714	1
Rv0634A	Rv0634A	731037	731367	-79	252
thrT	thrT	731368	731569	-129	73
metT	metT	731570	731679	-36	74
Rv0634B	rpmG2	731680	731882	-35	168
Rv0635	hadA	731883	732395	-50	463
Rv0636	hadB	732396	732824	1	429
Rv0637	hadC	732825	733328	-3	501
trpT	trpT	733329	733599	-198	73
Rv0638	secE1	733600	734225	-140	486
Rv0639	nusG	734226	734973	-31	717
Rv0640	rplK	734974	735453	-51	429
Rv0641	rplA	735454	736227	-66	708
Rv0642c	mmaA4	736301	737270	906	-64
Rv0643c	mmaA3	737271	738299	882	-147
Rv0644c	mmaA2	738300	739329	864	-166
Rv0645c	mmaA1	739330	740236	861	-46
Rv0646c	lipG	740237	741153	906	-11
Rv0647c	.	741154	742620	1467	1
Rv0648	Rv0648	742621	746365	-101	3644
Rv0649	fabD2	746366	747039	1	674
Rv0650	.	747040	747948	1	909
Rv0651	rplJ	747949	748815	-330	537
Rv0652	rplL	748816	749244	-36	393
Rv0653c	.	749245	749932	688	1
Rv0654	Rv0654	749933	751508	-70	1506
Rv0655	mkl	751509	752599	-11	1080
Rv0656c	vapC6	752987	753464	384	-94
Rv0657c	vapB6	753465	753695	156	-75
Rv0658c	.	753696	754687	717	-275
Rv0659c	mazF2	754688	754982	309	15
Rv0660c	mazE2	754983	755337	246	-109
Rv0661c	vapC7	755338	755775	438	1
Rv0662c	vapB7	755776	756026	251	1
Rv0663	atsD	756027	758503	-113	2364
Rv0664	vapB8	758504	758803	-31	269
Rv0665	vapC8	758804	759142	1	339
Rv0666	.	759143	759312	5	174
Rv0667	rpoB	759313	763328	-497	3519
Rv0668	rpoC	763329	767323	-44	3951
Rv0669c	.	767687	769600	1914	1
Rv0670	end	769601	770553	-194	759
Rv0671	lpqP	770554	771427	-31	843
Rv0672	fadE8	771428	773115	-59	1629
Rv0673	echA4	773116	774064	-10	939
Rv0674	Rv0674	774065	774785	-2	719
Rv0675	echA5	774786	775577	1	792
Rv0676c	mmpL5	775589	778479	2895	5
Rv0677c	mmpS5	778480	778908	429	1
Rv0678	Rv0678	778909	779490	-84	498
Rv0679c	.	779546	780044	498	-1
Rv0680c	.	780045	780419	375	1
Rv0681	Rv0681	780420	781314	-304	591
Rv0682	rpsL	781315	781936	-248	374
Rv0683	rpsG	781937	782407	1	471
Rv0684	fusA1	782408	784593	-80	2106
Rv0685	tuf	784594	786014	-230	1191
Rv0686	Rv0686	786015	786949	-137	798
Rv0687	Rv0687	786950	787929	-152	828
Rv0688	Rv0688	787930	789159	-13	1217
Rv0689c	.	789160	790026	255	-612
Rv0690c	.	790027	791076	1050	1
Rv0691c	.	791077	791660	593	10
Rv0691A	.	791661	791849	1	189
Rv0692	.	791850	792163	17	330
Rv0693	pqqE	792164	793335	5	1176
Rv0694	lldD1	793336	794528	-2	1191
Rv0695	Rv0695	794529	795473	-189	756
Rv0696	Rv0696	795474	796935	-48	-1
Rv0697	.	796936	798375	1	1440
Rv0698	Rv0698	798376	799447	-460	612
Rv0699	Rv0699	799448	799853	-184	222
Rv0700	rpsJ	799854	800795	-636	306
Rv0701	rplC	800796	801464	-16	653
Rv0702	rplD	801465	802136	1	672
Rv0703	rplW	802137	802438	2	303
Rv0704	rplB	802439	803373	-92	843
Rv0705	rpsS	803374	803695	-40	282
Rv0706	rplV	803696	804284	5	593
Rv0707	rpsC	804285	805109	1	825
Rv0708	rplP	805110	805528	-3	416
Rv0709	rpmC	805529	805762	1	234
Rv0710	rpsQ	805763	806169	5	411
Rv0711	atsA	806170	808701	-168	2364
Rv0712	Rv0712	808702	809648	-47	900
Rv0713	Rv0713	809649	810890	-300	942
Rv0714	rplN	810891	811744	-485	369
Rv0715	rplX	811745	812062	1	318
Rv0716	rplE	812063	812625	2	564
Rv0717	rpsN1	812626	812815	-4	186
Rv0718	rpsH	812816	813377	-163	399
Rv0719	rplF	813378	813940	-23	540
Rv0720	rplR	813941	814311	-2	369
Rv0721	rpsE	814312	814993	-19	663
Rv0722	rpmD	814994	815192	-2	197
Rv0723	rplO	815193	815633	1	441
Rv0724	sppA	815634	817537	-32	1872
Rv0724A	.	817538	817541	332	329
Rv0725c	.	817542	818539	906	-92
Rv0726c	.	818540	819845	1104	-202
Rv0727c	fucA	819846	820502	657	1
Rv0728c	serA2	820503	821479	977	1
Rv0729	xylB	821480	822856	-30	1347
Rv0730	Rv0730	822857	823597	-12	729
Rv0731c	.	823686	824642	957	1
Rv0732	secY	824643	826124	-160	1322
Rv0733	adk	826125	826670	1	546
Rv0734	mapA	826671	827473	-2	801
Rv0735	sigL	827474	828079	-72	534
Rv0736	rslA	828080	828895	-63	753
Rv0737	Rv0737	828896	829707	-314	498
Rv0738	Rv0738	829708	830613	-357	549
Rv0739	Rv0739	830614	831664	-244	807
Rv0740	Rv0740	831665	832306	-114	528
Rv0741	Rv0741	832307	832851	-230	315
Rv0742	PE_PGRS8	832852	833511	-132	528
Rv0743c	.	833889	834446	558	1
Rv0744c	.	834447	834949	503	1
Rv0745	Rv0745	834950	835684	-207	528
Rv0746	PE_PGRS9	835685	838055	-19	2352
Rv0747	PE_PGRS10	838056	840859	-398	2406
Rv0748	vapB31	840860	841207	-90	258
Rv0749	vapC31	841208	841659	-23	429
Rv0749A	.	841740	841877	138	1
Rv0750	Rv0750	841878	842281	-158	246
Rv0751c	mmsB	842350	843244	885	-10
Rv0752c	fadE9	843245	844423	1173	-6
Rv0753c	mmsA	844424	845956	1533	1
Rv0754	PE_PGRS11	845957	847916	-205	1755
Rv0755c	PPE12	848106	850344	1938	-301
Rv0755A	.	850345	850644	186	-114
thrV	thrV	850645	850743	72	-27
Rv0756c	.	850744	851469	726	1
Rv0757	phoP	851470	852354	-141	744
Rv0758	phoR	852355	853827	-44	1429
Rv0759c	.	853828	854269	333	-109
Rv0760c	.	854270	854701	420	-12
Rv0761c	adhB	854702	855927	1128	-98
Rv0762c	.	855928	856475	546	-2
Rv0763c	.	856476	856684	207	-2
Rv0764c	cyp51	856685	858040	1356	1
Rv0765c	.	858041	858866	827	2
Rv0766c	cyp123	858867	860075	1209	1
Rv0767c	.	860076	860713	638	1
Rv0768	aldA	860714	862384	-201	1470
Rv0769	Rv0769	862385	863161	-30	747
Rv0770	Rv0770	863162	864142	-97	884
Rv0771	.	864143	864577	1	435
Rv0772	purD	864578	865857	-11	1269
Rv0773c	ggtA	865858	867442	1535	-50
Rv0774c	.	867443	868354	912	1
Rv0775	Rv0775	868355	869033	-55	624
Rv0776c	.	869034	869766	733	1
Rv0777	purB	869767	871429	-244	1419
Rv0778	cyp126	871430	872678	-4	1245
Rv0779c	.	872679	873295	617	1
Rv0780	purC	873296	874235	-50	890
Rv0781	ptrBa	874236	874946	1	711
Rv0782	ptrBb	874947	876393	213	1659
Rv0783c	emrB	876821	878443	1623	1
Rv0784	Rv0784	878444	879327	-197	687
Rv0785	Rv0785	879328	881043	-15	1701
Rv0786c	.	881078	881467	390	1
Rv0787	.	881468	882421	7	960
Rv0787A	Rv0787A	882422	882766	-105	240
Rv0788	purQ	882767	883437	5	675
Rv0789c	.	883454	884074	600	-21
Rv0790c	.	884075	884803	729	1
Rv0791c	.	884804	885839	1040	5
Rv0792c	.	885840	886649	810	1
Rv0793	Rv0793	886650	887027	-72	306
Rv0794c	.	887140	888639	1500	1
Rv0795	Rv0795	888640	889349	-435	275
Rv0796	.	889350	890336	1	987
Rv0797	Rv0797	890337	891474	-54	1084
Rv0798c	cfp29	891475	892272	798	1
Rv0799c	.	892273	893276	1004	1
Rv0800	pepC	893277	894622	-44	1302
Rv0801	Rv0801	894623	894974	-11	341
Rv0802c	.	894975	895631	657	1
Rv0803	purL	895632	898083	-191	2261
Rv0804	.	898084	898713	1	630
Rv0805	Rv0805	898714	899790	-120	957
Rv0806c	cpsY	899791	901333	1543	1
Rv0807	Rv0807	901334	902027	-304	390
Rv0808	purF	902028	903697	-86	1584
Rv0809	purM	903698	904822	-30	1095
Rv0810c	.	904908	905236	183	-146
Rv0811c	.	905237	906343	1107	1
Rv0812	Rv0812	906344	907295	-82	870
Rv0813c	.	907341	908183	681	-162
Rv0814c	sseC2	908184	908487	303	-1
Rv0815c	cysA2	908488	909613	834	-292
Rv0816c	thiX	909614	910036	423	1
Rv0817c	.	910037	910845	809	1
Rv0818	Rv0818	910846	911738	-129	764
Rv0819	mshD	911739	912686	1	948
Rv0820	phoT	912687	913505	-42	777
Rv0821c	phoY2	913561	914259	642	-57
Rv0822c	.	914260	916479	2055	-165
Rv0823c	.	916480	917736	1170	-87
Rv0824c	desA1	917737	918266	1017	488
ASdes	ASdes	918267	918461	1	195
Rv0825c	.	918915	919556	642	1
Rv0826	Rv0826	919557	920692	-80	1056
Rv0827c	kmtR	920744	921193	393	-57
Rv0828c	.	921194	921616	423	1
Rv0829	.	921617	921868	40	291
Rv0830	Rv0830	921869	922878	-104	906
Rv0831c	.	922897	923805	816	-93
lysT	lysT	923806	923878	73	1
gluT	gluT	923879	924075	-123	74
aspT	aspT	924076	924186	-37	74
pheU	pheU	924187	924289	-29	74
Rv0832	PE_PGRS12	924290	925367	-664	414
Rv0833	PE_PGRS13	925368	927613	5	2250
Rv0834c	PE_PGRS14	927840	930488	2649	1
Rv0835	lpqQ	930489	931600	-467	645
Rv0836c	.	932282	933005	654	-70
Rv0837c	.	933006	934034	1029	1
Rv0838	lpqR	934035	935493	-688	771
Rv0839	Rv0839	935494	936392	-86	813
Rv0840c	pip	936460	937320	861	1
Rv0841	Rv0841	937321	937838	-275	243
Rv0842	Rv0842	937839	939390	-276	1276
Rv0843	.	939391	940395	1	1005
Rv0844c	narL	940459	941109	651	1
Rv0845	Rv0845	941110	942470	-83	1278
Rv0846c	.	942683	944197	1515	1
Rv0847	lpqS	944198	944738	-148	393
Rv0848	cysK2	944739	946059	-202	1119
Rv0849	.	946060	947314	2	1256
Rv0850	.	947315	947647	1	333
Rv0851c	.	947648	948471	824	1
Rv0852	fadD16	948472	949398	-90	837
Rv0853c	pdc	949439	951121	1683	1
Rv0854	Rv0854	951122	951629	-64	444
Rv0855	far	951630	952714	-5	1080
Rv0856	Rv0856	952715	953232	-113	405
Rv0857	Rv0857	953233	953733	-27	474
Rv0858c	dapC	953734	954923	1190	1
Rv0859	fadA	954924	956291	-156	1212
Rv0860	fadB	956292	958458	-4	2163
Rv0861c	ercc3	958526	960344	1629	-190
Rv0862c	.	960345	962601	2271	15
Rv0863	.	962602	962883	1	282
Rv0864	moaC2	962884	963392	-9	500
Rv0865	mog	963393	963871	1	479
Rv0866	moaE2	963872	964297	1	426
Rv0867c	rpfA	964315	965985	1224	-447
Rv0868c	moaD2	965986	966267	279	-3
Rv0869c	moaA2	966268	967346	1083	5
Rv0870c	.	967347	967736	390	1
Rv0871	cspB	967737	968308	-164	408
Rv0872c	PE_PGRS15	968427	970247	1821	1
Rv0873	fadE10	970248	972460	-260	1953
Rv0874c	.	972549	973808	1161	-99
Rv0875c	.	973809	974297	489	1
Rv0876c	.	974298	975940	1643	1
Rv0877	Rv0877	975941	976866	-137	789
Rv0878c	PPE13	976875	978483	1332	-277
Rv0879c	.	978484	978759	276	1
Rv0880	Rv0880	978760	979364	-177	428
Rv0881	.	979365	980231	1	867
Rv0882	.	980232	980508	5	281
Rv0883c	.	980509	981426	762	-156
Rv0884c	serC	981427	982557	1131	1
Rv0885	Rv0885	982558	983787	-207	1023
Rv0886	fprB	983788	985533	-18	1728
Rv0887c	.	985534	985974	441	1
Rv0888	Rv0888	985975	988708	-1261	1473
Rv0889c	citA	988743	989950	1122	-86
Rv0890c	.	989951	992600	2649	-1
Rv0891c	.	992601	993458	858	1
Rv0892	Rv0892	993459	995320	-397	1465
Rv0893c	.	995321	996298	978	1
Rv0894	Rv0894	996299	997708	-228	1182
Rv0895	Rv0895	997709	999302	-76	1518
Rv0896	gltA2	999303	1000770	-172	1296
Rv0897c	.	1000811	1002443	1608	-25
Rv0898c	.	1002444	1002707	264	1
Rv0899	ompA	1002708	1003795	-107	981
Rv0900	Rv0900	1003796	1003959	-12	152
Rv0901	.	1003960	1004487	1	528
Rv0902c	prrB	1004504	1005854	1341	-10
Rv0903c	prrA	1005855	1006695	711	-130
Rv0904c	accD3	1006696	1008183	1488	1
Rv0905	echA6	1008184	1008941	-26	732
Rv0906	Rv0906	1008942	1010065	-5	1119
Rv0907	Rv0907	1010066	1011734	-73	1595
Rv0908	ctpE	1011735	1014128	1	2394
Rv0909	Rv0909	1014129	1014864	-556	180
Rv0910	Rv0910	1014865	1015304	-5	435
Rv0911	Rv0911	1015305	1016175	-97	774
Rv0912	Rv0912	1016176	1016689	-64	450
Rv0913c	.	1017221	1018730	1509	-1
Rv0914c	.	1018731	1020061	1239	-92
Rv0915c	PPE14	1020062	1021347	1272	-14
Rv0916c	PE7	1021348	1021647	300	1
Rv0917	betP	1021648	1023872	-443	1782
Rv0918	Rv0918	1023873	1024691	-342	477
Rv0919	.	1024692	1025188	5	501
argT	argT	1025325	1025500	73	-103
Rv0920c	.	1025501	1026820	1320	1
Rv0921	Rv0921	1026821	1027688	-287	581
Rv0922	.	1027689	1029341	1	1653
Rv0923c	.	1029517	1030581	1065	1
Rv0924c	mntH	1030582	1031899	1287	-31
Rv0925c	.	1031900	1032713	738	-76
Rv0926c	.	1032714	1033843	1077	-53
Rv0927c	.	1033844	1034635	792	1
Rv0928	pstS3	1034636	1036019	-271	1113
Rv0929	pstC2	1036020	1037006	-12	975
Rv0930	pstA1	1037007	1037923	5	921
Rv0931c	pknD	1037924	1039939	1995	-21
Rv0932c	pstS2	1039940	1041052	1113	1
Rv0933	pstB	1041053	1042098	-215	831
Rv0934	pstS1	1042099	1043243	-20	1125
Rv0935	pstC1	1043244	1044320	-59	-1
Rv0936	pstA2	1044321	1045202	1	882
Rv0937c	mku	1045203	1046024	822	1
Rv0938	ligD	1046025	1048419	-115	2280
Rv0939	.	1048420	1050350	5	1935
Rv0940c	.	1050597	1051547	867	-84
Rv0941c	.	1051548	1052321	774	1
Rv0942	Rv0942	1052322	1052642	-42	279
Rv0943c	.	1052700	1053740	1041	1
Rv0944	Rv0944	1053741	1054245	-28	477
Rv0945	Rv0945	1054246	1055012	-5	762
Rv0946c	pgi	1055028	1057303	1662	-614
Rv0947c	.	1057304	1057649	231	-115
Rv0948c	.	1057650	1057967	318	1
Rv0949	uvrD1	1057968	1060579	-296	2316
Rv0950c	.	1060660	1061658	999	1
Rv0951	sucC	1061659	1063131	-309	1164
Rv0952	sucD	1063132	1064055	-12	912
Rv0953c	.	1064118	1064966	849	1
Rv0954	Rv0954	1064967	1066042	-164	912
Rv0955	Rv0955	1066043	1067449	-39	1368
Rv0956	purN	1067450	1068208	-115	644
Rv0957	purH	1068209	1069780	1	1572
Rv0958	Rv0958	1069781	1071258	-106	1372
Rv0959	.	1071259	1073277	1	2019
Rv0959A	vapB9	1073278	1073552	-53	222
Rv0960	vapC9	1073553	1073932	5	384
Rv0961	Rv0961	1073933	1074425	-145	348
Rv0962c	lprP	1074444	1075300	675	-182
Rv0963c	.	1075301	1076199	801	-98
Rv0964c	.	1076200	1076781	483	-99
Rv0965c	.	1076782	1077236	420	-35
Rv0966c	.	1077237	1077839	603	1
Rv0967	csoR	1077840	1078338	-139	360
Rv0968	Rv0968	1078339	1078691	-56	297
Rv0969	ctpV	1078692	1081059	-55	2313
Rv0970	.	1081060	1081688	5	633
Rv0971c	echA7	1081779	1082588	810	1
Rv0972c	fadE12	1082589	1083754	1166	1
Rv0973c	accA2	1083755	1085759	2000	-5
Rv0974c	accD2	1085760	1087351	1590	-2
Rv0975c	fadE13	1087352	1088496	1149	5
Rv0976c	.	1088497	1090179	1683	1
Rv0977	PE_PGRS16	1090180	1093148	-197	2772
Rv0978c	PE_PGRS17	1093365	1094673	996	-313
Rv0979c	.	1094674	1094868	195	1
Rv0979A	rpmF	1094869	1095063	-21	174
Rv0980c	PE_PGRS18	1095082	1096455	1374	1
Rv0981	mprA	1096456	1097511	-370	686
Rv0982	mprB	1097512	1099026	1	1515
Rv0983	pepD	1099027	1100463	-43	1394
Rv0984	moaB2	1100464	1101009	1	546
Rv0985c	mscL	1101029	1101484	456	1
Rv0986	Rv0986	1101485	1102553	-322	747
Rv0987	.	1102554	1105113	9	2568
Rv0988	Rv0988	1105114	1106280	-6	1161
Rv0989c	grcC2	1106409	1107446	978	-60
Rv0990c	.	1107447	1108175	657	-72
Rv0991c	.	1108176	1108581	333	-73
Rv0992c	.	1108582	1109175	594	1
Rv0993	galU	1109176	1110196	-100	921
Rv0994	moeA1	1110197	1111553	-76	1281
Rv0995	rimJ	1111554	1112227	-62	612
Rv0996	Rv0996	1112228	1113464	-160	1077
alaV	alaV	1113465	1113587	-50	73
Rv0997	Rv0997	1113588	1114728	-709	432
Rv0998	Rv0998	1114729	1115753	-23	1002
Rv0999	Rv0999	1115754	1116529	-17	759
Rv1000c	.	1116535	1117152	618	1
Rv1001	arcA	1117153	1118397	-36	1209
Rv1002c	.	1118432	1119943	1512	1
Rv1003	Rv1003	1119944	1120883	-82	858
Rv1004c	.	1120893	1122225	1260	-73
Rv1005c	pabB	1122226	1123602	1377	1
Rv1006	Rv1006	1123603	1125421	-115	1704
Rv1007c	metS	1125448	1127007	1560	1
Rv1008	tatD	1127008	1127887	-85	795
Rv1009	rpfB	1127888	1129155	-207	1061
Rv1010	ksgA	1129156	1130109	1	954
Rv1011	ispE	1130110	1131115	-85	921
Rv1012	Rv1012	1131116	1131425	-16	294
Rv1013	pks16	1131426	1133263	-203	1635
Rv1014c	pth	1133337	1133924	576	-12
Rv1015c	rplY	1133925	1134788	648	-216
Rv1016c	lpqT	1134789	1135504	681	-35
Rv1017c	prsA	1135505	1136576	981	-91
Rv1018c	glmU	1136577	1138079	1488	-15
glnT	glnT	1138080	1138151	72	1
Rv1019	Rv1019	1138152	1138912	-167	594
Rv1020	mfd	1138913	1142674	-58	3704
Rv1021	.	1142675	1143652	1	978
Rv1022	lpqU	1143653	1144471	-87	732
Rv1023	eno	1144472	1145857	-96	1290
Rv1024	Rv1024	1145858	1146548	-4	687
Rv1025	Rv1025	1146549	1147022	-16	458
Rv1026	.	1147023	1147982	1	960
Rv1027c	kdpE	1148431	1149107	681	5
Rv1028c	kdpD	1149108	1151690	2583	1
Rv1028A	kdpF	1151691	1152015	-233	92
Rv1029	kdpA	1152016	1153731	1	1716
Rv1030	kdpB	1153732	1155856	5	2129
Rv1031	kdpC	1155857	1156426	1	570
Rv1032c	trcS	1156430	1157966	1530	-7
Rv1033c	trcR	1157967	1158921	774	-181
Rv1034c	.	1158922	1159378	390	-67
Rv1035c	.	1159379	1160098	687	-33
Rv1036c	.	1160099	1160547	339	-110
Rv1037c	esxI	1160548	1160858	285	-26
Rv1038c	esxJ	1160859	1161300	297	-145
Rv1039c	PPE15	1161301	1162552	1176	-76
Rv1040c	PE8	1162553	1164575	828	-1195
Rv1041c	.	1164576	1165095	864	345
Rv1042c	.	1165096	1165784	408	-281
Rv1043c	.	1165785	1166810	1026	1
Rv1044	Rv1044	1166811	1167676	-246	620
Rv1045	.	1167677	1168558	1	882
Rv1046c	.	1168708	1169233	525	1
Rv1047	Rv1047	1169234	1170675	-194	1248
Rv1048c	.	1171043	1172158	1116	1
Rv1049	Rv1049	1172159	1172837	-232	447
Rv1050	Rv1050	1172838	1173791	-48	906
Rv1051c	.	1173950	1174705	756	1
mpr5	mpr5	1174706	1175320	-524	91
Rv1052	Rv1052	1175321	1176015	-407	288
Rv1053c	.	1176016	1176291	276	1
Rv1054	Rv1054	1176292	1177243	-641	311
Rv1055	.	1177244	1177378	1	135
leuX	leuX	1177379	1177474	-22	74
Rv1056	Rv1056	1177475	1178397	-158	765
Rv1057	Rv1057	1178398	1180582	-1003	1182
Rv1058	fadD14	1180583	1182320	-106	1632
Rv1059	Rv1059	1182321	1183460	-75	1065
Rv1060	Rv1060	1183461	1183986	-52	474
Rv1061	Rv1061	1183987	1184883	-33	864
Rv1062	Rv1062	1184884	1185745	-4	858
Rv1063c	.	1185746	1186908	1083	-80
Rv1064c	lpqV	1186909	1187328	420	1
Rv1065	Rv1065	1187329	1188006	-111	567
Rv1066	.	1188007	1188398	5	396
Rv1067c	PE_PGRS19	1188426	1190761	2004	-332
Rv1068c	PE_PGRS20	1190762	1192514	1392	-361
Rv1069c	.	1192515	1194278	1764	1
Rv1070c	echA8	1194279	1195059	770	-11
Rv1071c	echA9	1195060	1196097	1038	1
Rv1072	Rv1072	1196098	1197120	-186	837
Rv1073	Rv1073	1197121	1198087	-115	852
Rv1074c	fadA3	1198161	1199430	1218	-52
Rv1075c	.	1199431	1200375	945	1
Rv1076	lipU	1200376	1201665	-396	894
Rv1077	cbs	1201666	1203116	-56	1395
Rv1078	pra	1203117	1204040	-201	723
Rv1079	metB	1204041	1205238	-31	1167
Rv1080c	greA	1205309	1205988	495	-185
Rv1081c	.	1205989	1206423	435	1
Rv1082	mca	1206424	1207391	-101	867
Rv1083	.	1207392	1207640	5	253
Rv1084	.	1207641	1209662	1	2022
Rv1085c	.	1209761	1210489	729	1
Rv1086	Rv1086	1210490	1211388	-110	789
Rv1087	PE_PGRS21	1211389	1213868	-176	2304
Rv1087A	Rv1087A	1213869	1214365	-176	321
Rv1088	PE9	1214366	1214773	-152	256
Rv1089	PE10	1214774	1215136	1	363
Rv1089A	celA2a	1215137	1215626	-385	105
Rv1090	celA2b	1215627	1216059	24	456
Rv1091	PE_PGRS22	1216060	1219035	-414	2562
Rv1092c	coaA	1219253	1220392	939	-201
MTS0858	MTS0858	1220393	1220492	100	1
Rv1093	glyA1	1220493	1221859	-86	1281
Rv1094	desA2	1221860	1222791	-104	828
Rv1095	phoH2	1222792	1224303	-210	1302
Rv1096	Rv1096	1224304	1225265	-86	876
Rv1097c	.	1225268	1226149	882	1
Rv1098c	fum	1226150	1227600	1421	-30
Rv1099c	glpX	1227601	1228689	1089	1
Rv1100	.	1228690	1229389	3	702
Rv1101c	.	1229396	1230664	1158	-111
Rv1102c	mazF3	1230665	1230976	312	1
Rv1103c	mazE3	1230977	1231296	320	1
Rv1104	Rv1104	1231297	1231995	-9	690
Rv1105	Rv1105	1231996	1232831	-320	516
Rv1106c	.	1232849	1233970	1113	-9
Rv1107c	xseB	1233971	1234217	258	12
Rv1108c	xseA	1234218	1235461	1248	5
Rv1109c	.	1235462	1236100	639	1
Rv1110	lytB2	1236101	1237197	-89	1008
Rv1111c	.	1237214	1238197	984	1
Rv1112	Rv1112	1238198	1239333	-62	1074
Rv1113	vapB32	1239334	1239614	-87	194
Rv1114	vapC32	1239615	1239989	1	375
Rv1115	Rv1115	1239990	1240890	-202	699
Rv1116	Rv1116	1240891	1241193	-117	186
Rv1116A	.	1241194	1241395	202	1
Rv1117	Rv1117	1241396	1241961	-242	324
Rv1118c	.	1241976	1242868	861	-32
Rv1119c	.	1242869	1243014	150	5
Rv1120c	.	1243015	1243509	495	1
Rv1121	zwf1	1243510	1245112	-202	1401
Rv1122	gnd2	1245113	1246148	-21	1015
Rv1123c	bpoB	1246149	1247057	909	1
Rv1124	ephC	1247058	1248082	-74	951
Rv1125	Rv1125	1248083	1249331	-4	1245
Rv1126c	.	1249335	1249936	606	5
Rv1127c	ppdK	1249937	1251621	1473	-212
Rv1128c	.	1251622	1253078	1356	-101
Rv1129c	.	1253079	1254539	1461	1
Rv1130	prpD	1254540	1256140	-20	1581
Rv1131	prpC	1256141	1257318	5	1182
Rv1132	Rv1132	1257319	1259060	-11	1731
Rv1133c	metE	1259072	1261351	2280	1
Rv1134	Rv1134	1261352	1262163	-575	237
Rv1135c	PPE16	1262277	1264133	1857	1
Rv1135A	Rv1135A	1264134	1264561	-185	243
Rv1136	Rv1136	1264562	1264952	-49	342
Rv1137c	.	1265092	1265476	369	-16
Rv1138c	.	1265477	1266493	1017	1
Rv1139c	.	1266494	1266990	497	1
Rv1140	Rv1140	1266991	1268200	-361	849
Rv1141c	echA11	1268208	1269156	807	-142
Rv1142c	echA10	1269157	1269963	807	1
Rv1143	mcr	1269964	1271149	-103	1083
Rv1144	Rv1144	1271150	1271913	-11	753
Rv1145	mmpL13a	1271914	1273339	-514	912
Rv1146	mmpL13b	1273340	1274772	-20	1413
Rv1147	Rv1147	1274773	1275555	-132	651
Rv1148c	.	1276305	1277753	1449	1
Rv1149	Rv1149	1277754	1278273	-144	376
Rv1150	.	1278274	1278825	1	552
Rv1151c	.	1278909	1279622	714	1
Rv1152	Rv1152	1279623	1280025	-37	366
Rv1153c	omt	1280026	1280851	826	1
Rv1154c	.	1280852	1281489	638	1
Rv1155	.	1281490	1281877	57	444
Rv1156	Rv1156	1281878	1282898	-433	588
Rv1157c	.	1283061	1284176	1116	1
Rv1158c	.	1284184	1284867	684	1
Rv1159	pimE	1284868	1286292	-129	1296
Rv1159A	.	1286293	1286573	281	1
Rv1160	mutT2	1286574	1287025	-26	426
Rv1161	narG	1287026	1291031	-307	3699
Rv1162	narH	1291032	1292746	-38	1677
Rv1163	narJ	1292747	1293408	-56	606
Rv1164	narI	1293409	1294151	-2	741
Rv1165	typA	1294152	1296059	-21	1887
Rv1166	lpqW	1296060	1298064	-97	1908
Rv1167c	.	1298092	1298768	606	-71
Rv1168c	PPE17	1298769	1299826	1041	-17
Rv1169c	lipX	1299827	1300129	303	1
Rv1170	mshB	1300130	1301220	-179	912
Rv1171	Rv1171	1301221	1301752	-91	441
Rv1172c	PE12	1301760	1302686	927	1
Rv1173	fbiC	1302687	1305506	-249	2571
Rv1174c	TB8.4	1305674	1306206	333	-200
Rv1175c	fadH	1306207	1308231	2025	1
Rv1176c	.	1308232	1308797	566	1
Rv1177	fdxC	1308798	1309336	-212	327
Rv1178	Rv1178	1309337	1310457	-32	1089
Rv1179c	.	1310485	1313304	2820	1
Rv1180	pks3	1313305	1315197	-425	1467
Rv1181	pks4	1315198	1319988	-42	4749
Rv1182	papA3	1319989	1321459	-52	1419
Rv1183	mmpL10	1321460	1324534	-66	3009
Rv1184c	.	1324538	1325781	1080	-164
Rv1185c	fadD21	1325782	1327694	1737	-176
Rv1186c	.	1327695	1329311	1617	1
Rv1187	rocA	1329312	1331026	-84	1631
Rv1188	.	1331027	1332016	1	990
Rv1189	sigI	1332017	1332970	-81	873
Rv1190	Rv1190	1332971	1333864	-15	879
Rv1191	Rv1191	1333865	1334851	-72	915
Rv1192	Rv1192	1334852	1335760	-81	828
Rv1193	fadD36	1335761	1337221	-39	1422
Rv1194c	.	1337254	1338519	1266	1
Rv1195	PE13	1338520	1339308	-489	300
Rv1196	PPE18	1339309	1340530	-46	1176
ncrMT1234	ncrMT1234	1340531	1340631	-53	48
Rv1197	esxK	1340632	1340961	-33	297
Rv1198	esxL	1340962	1341296	-50	285
Rv1199c	.	1341364	1342611	1248	1
Rv1200	Rv1200	1342612	1344225	-336	1278
Rv1201c	dapD	1344226	1345175	950	1
Rv1202	dapE	1345176	1346326	-90	1061
Rv1203c	.	1346327	1346941	585	-30
Rv1204c	.	1346942	1348630	1689	1
Rv1205	Rv1205	1348631	1349288	-94	564
Rv1206	fadD6	1349289	1351131	-49	1794
Rv1207	folP2	1351132	1352149	-65	953
